ID Pengaduan,Issue Sosial,Provinsi,Kabupaten/Kota,Kecamatan,lat,lng,Tanggal Pengaduan,Severity Level,Status,Durasi Penyelesaian (Jam),Aksi Kriminal,Kriminal Teratasi,Pria,Wanita,Total
28950,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,SLEMAN,-7.698531,110.347832,08/16/2025 07:56:13,2  - Tinggi (1-2 Jam),Selesai,1.98,21,13,87,256,343
28094,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,SLEMAN,-7.698659,110.348004,08/02/2025 05:36:13,2  - Tinggi (1-2 Jam),Selesai,1.54,12,12,129,92,221
23076,Sampah,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,SLEMAN,-7.69866,110.348004,08/18/2025 15:38:13,3 - Sedang (2-12 Jam),Selesai,8.47,7,3,72,14,86
4404,Kebakaran,JAWA TIMUR,PASURUAN,KEJAYAN,-7.69876,112.877,08/16/2025 08:36:13,1 - Kritis (<30 Menit),Ditugaskan,3.97,23,9,238,60,298
1785,Sampah,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGEMPLAK,-7.699183,110.444973,08/10/2025 22:11:13,3 - Sedang (2-12 Jam),Selesai,9.54,30,26,108,429,537
1788,Gangguan Keamanan,JAWA TIMUR,PASURUAN,GONDANG WETAN,-7.69944,112.902,08/16/2025 17:58:13,1 - Kritis (<30 Menit),Selesai,0.35,35,31,494,421,915
9482,Gangguan Keamanan,JAWA TIMUR,PASURUAN,REJOSO,-7.69953,112.976,08/02/2025 04:33:13,1 - Kritis (<30 Menit),Selesai,0.17,12,10,103,311,414
1786,Bantuan Kesehatan,JAWA TIMUR,PASURUAN,REJOSO,-7.69959,112.976,08/15/2025 08:03:13,2  - Tinggi (1-2 Jam),Ditugaskan,5.75,21,12,65,213,278
23308,Gangguan Keamanan,JAWA TIMUR,PASURUAN,REJOSO,-7.69991,112.9785705,08/14/2025 10:20:13,1 - Kritis (<30 Menit),Selesai,1,24,23,434,3,437
15240,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGEMPLAK,-7.700211,110.460468,08/20/2025 01:37:13,3 - Sedang (2-12 Jam),Selesai,6.39,26,15,463,369,832
12423,Gangguan Keamanan,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.700408951,113.9960268,08/16/2025 20:58:13,2  - Tinggi (1-2 Jam),Selesai,1.68,30,29,375,392,767
25435,Banjir,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.70041,113.9960268,08/10/2025 03:26:13,1 - Kritis (<30 Menit),Selesai,0.41,32,30,288,7,295
1789,Gangguan Keamanan,JAWA TIMUR,NGANJUK,PRAMBON,-7.700568,112.011867,08/11/2025 11:09:13,1 - Kritis (<30 Menit),Selesai,0.47,28,4,252,111,363
20616,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,SLEMAN,-7.700739,110.369607,08/17/2025 21:48:13,2  - Tinggi (1-2 Jam),Selesai,1.29,4,0,468,10,478
32493,Jalan Rusak,JAWA TIMUR,SITUBONDO,PANJI,-7.70093,114.0204585,08/12/2025 17:21:13,4 - Rendah (>24 Jam),Selesai,18.89,20,16,348,256,604
23623,Sampah,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGEMPLAK,-7.70101,110.448,08/14/2025 18:56:13,4 - Rendah (>24 Jam),Selesai,14.28,14,1,11,473,484
22876,Jalan Rusak,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.701036,110.416773,08/10/2025 07:41:13,3 - Sedang (2-12 Jam),Selesai,2.41,21,14,190,442,632
31641,Gangguan Keamanan,JAWA TIMUR,PASURUAN,SUKOREJO,-7.70108,112.7118731,08/10/2025 11:25:13,2  - Tinggi (1-2 Jam),Selesai,1.3,40,30,155,389,544
10896,Gangguan Keamanan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.7012062,110.4285517,08/21/2025 06:09:13,1 - Kritis (<30 Menit),Selesai,0.43,44,32,150,131,281
19413,Pencemaran Lingkungan,JAWA TIMUR,SITUBONDO,PANJI,-7.701244,114.020174,08/16/2025 22:13:13,3 - Sedang (2-12 Jam),Selesai,11.23,25,16,314,397,711
16200,Banjir,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGEMPLAK,-7.70148,110.447,08/06/2025 16:06:13,1 - Kritis (<30 Menit),Dalam Proses,1.53,17,2,251,151,402
18202,Gangguan Keamanan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,SLEMAN,-7.70197,110.349,08/04/2025 18:03:13,1 - Kritis (<30 Menit),Selesai,0.42,27,11,295,291,586
30371,Kebakaran,JAWA TIMUR,SITUBONDO,PANJI,-7.70242,114.016,08/07/2025 21:29:13,1 - Kritis (<30 Menit),Selesai,0.22,37,21,23,309,332
15850,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.70249,110.4211526,08/01/2025 23:16:13,3 - Sedang (2-12 Jam),Selesai,7.11,11,5,80,310,390
9785,Gangguan Keamanan,JAWA TIMUR,SITUBONDO,PANJI,-7.70298,114.015,08/03/2025 04:05:13,1 - Kritis (<30 Menit),Selesai,1.48,48,33,98,16,114
11637,Gangguan Keamanan,JAWA TIMUR,SITUBONDO,PANJI,-7.703070875,114.0198791,08/03/2025 03:45:13,2  - Tinggi (1-2 Jam),Selesai,0.39,46,19,86,46,132
9786,Sampah,JAWA TIMUR,SITUBONDO,PANJI,-7.70307,114.0198791,08/18/2025 13:09:13,3 - Sedang (2-12 Jam),Selesai,8.43,17,7,113,123,236
27718,Kebakaran,JAWA TIMUR,SITUBONDO,PANJI,-7.70312,114.0149482,08/13/2025 00:48:13,1 - Kritis (<30 Menit),Ditugaskan,1.98,40,37,227,450,677
22736,Pencemaran Lingkungan,JAWA TIMUR,PASURUAN,SUKOREJO,-7.703291,112.72862,08/03/2025 20:26:13,3 - Sedang (2-12 Jam),Selesai,4.96,2,0,243,54,297
18317,Bantuan Kesehatan,JAWA TIMUR,SITUBONDO,PANJI,-7.7038,114.022268,08/15/2025 15:08:13,2  - Tinggi (1-2 Jam),Selesai,0.34,13,13,375,210,585
18031,Sampah,JAWA TIMUR,MADIUN,GEGER,-7.70418,111.537,08/01/2025 20:50:13,3 - Sedang (2-12 Jam),Selesai,11.79,45,33,35,410,445
10797,Banjir,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.704495563,114.0062213,08/02/2025 04:50:13,2  - Tinggi (1-2 Jam),Dalam Proses,5.03,13,4,167,304,471
2432,Pencemaran Lingkungan,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.7045,114.0062213,08/15/2025 10:00:13,4 - Rendah (>24 Jam),Selesai,21.45,49,48,11,76,87
10566,Banjir,JAWA TIMUR,SITUBONDO,PANARUKAN,-7.70462,113.963,08/21/2025 05:49:13,1 - Kritis (<30 Menit),Selesai,0.47,3,2,314,271,585
14787,Gangguan Keamanan,JAWA TIMUR,MADIUN,GEGER,-7.704843,111.536811,08/05/2025 10:48:13,2  - Tinggi (1-2 Jam),Selesai,1.48,40,21,377,374,751
30711,Sampah,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.704902,110.431539,08/04/2025 19:02:13,3 - Sedang (2-12 Jam),Selesai,0.97,2,2,274,129,403
3339,Sampah,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.704978863,114.0061535,08/02/2025 00:41:13,3 - Sedang (2-12 Jam),Selesai,6.42,35,23,335,259,594
16675,Banjir,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.705053,113.995279,08/20/2025 16:53:13,2  - Tinggi (1-2 Jam),Selesai,0.29,3,2,260,286,546
17351,Kebakaran,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.70509261,114.007325,08/08/2025 01:23:13,1 - Kritis (<30 Menit),Selesai,0.49,21,1,318,224,542
6408,Kebakaran,JAWA TIMUR,MADIUN,GEGER,-7.7051,111.5370528,08/15/2025 08:30:13,1 - Kritis (<30 Menit),Selesai,0.37,39,29,231,482,713
6411,Bantuan Kesehatan,JAWA TIMUR,SITUBONDO,PANARUKAN,-7.70571824,113.9656448,08/11/2025 23:55:13,3 - Sedang (2-12 Jam),Selesai,22.13,23,21,493,234,727
27927,Pencemaran Lingkungan,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.7058356,114.0060415,08/11/2025 14:52:13,3 - Sedang (2-12 Jam),Selesai,7.7,49,13,203,499,702
6738,Bantuan Kesehatan,JAWA TIMUR,MADIUN,DAGANGAN,-7.70597,111.541801,08/08/2025 01:43:13,3 - Sedang (2-12 Jam),Selesai,5.31,6,3,487,182,669
6747,Bantuan Kesehatan,JAWA TIMUR,MADIUN,GEGER,-7.70597,111.5418011,08/17/2025 23:10:13,2  - Tinggi (1-2 Jam),Selesai,1.3,12,8,149,234,383
6748,Banjir,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.70645,110.37859,08/10/2025 20:09:13,2  - Tinggi (1-2 Jam),Selesai,1.5,47,9,323,291,614
6752,Jalan Rusak,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.7068,113.9995909,08/19/2025 09:28:13,4 - Rendah (>24 Jam),Selesai,19.47,1,0,331,32,363
6764,Jalan Rusak,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.707366,113.996188,08/04/2025 23:46:13,3 - Sedang (2-12 Jam),Selesai,8.36,15,2,170,18,188
6765,Banjir,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.70737,113.996188,08/08/2025 08:18:13,2  - Tinggi (1-2 Jam),Selesai,1.59,2,0,94,423,517
6766,Gangguan Keamanan,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.707478,113.998451,08/06/2025 19:00:13,2  - Tinggi (1-2 Jam),Selesai,1.57,46,46,347,74,421
6767,Gangguan Keamanan,JAWA TIMUR,SITUBONDO,PANJI,-7.70752,114.022272,08/03/2025 15:26:13,1 - Kritis (<30 Menit),Selesai,0.36,6,3,147,366,513
6768,Kebakaran,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.707717042,114.0006423,08/18/2025 14:39:13,1 - Kritis (<30 Menit),Selesai,0.22,1,0,130,321,451
6773,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.707768,110.410793,08/02/2025 13:02:13,3 - Sedang (2-12 Jam),Selesai,11,9,0,115,147,262
6774,Gangguan Keamanan,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.70787,113.9956604,08/02/2025 19:30:13,2  - Tinggi (1-2 Jam),Selesai,0.87,4,3,26,161,187
6777,Gangguan Keamanan,JAWA TIMUR,SITUBONDO,PANJI,-7.7084812,114.0149146,08/08/2025 12:08:13,2  - Tinggi (1-2 Jam),Selesai,1.57,19,8,50,110,160
18136,Gangguan Keamanan,JAWA TIMUR,SITUBONDO,PANJI,-7.708641667,114.0149361,08/11/2025 22:05:13,1 - Kritis (<30 Menit),Selesai,0.17,37,17,420,326,746
1984,Gangguan Keamanan,JAWA TIMUR,KEDIRI,PLEMAHAN,-7.70885,112.12624,08/15/2025 17:19:13,2  - Tinggi (1-2 Jam),Dalam Proses,4.11,32,9,421,54,475
30074,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGEMPLAK,-7.70897,110.449052,08/13/2025 06:48:13,2  - Tinggi (1-2 Jam),Dalam Proses,4.45,0,0,452,393,845
30517,Bantuan Kesehatan,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.70935,114.008839,08/17/2025 18:46:13,2  - Tinggi (1-2 Jam),Selesai,1.51,8,2,391,411,802
7939,Banjir,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.709354,114.008839,08/03/2025 16:29:13,1 - Kritis (<30 Menit),Selesai,0.36,49,4,98,102,200
10872,Jalan Rusak,JAWA TIMUR,KEDIRI,PLEMAHAN,-7.709707,112.127289,08/07/2025 20:00:13,4 - Rendah (>24 Jam),Selesai,12.18,45,9,0,191,191
21690,Bantuan Kesehatan,JAWA TIMUR,PROBOLINGGO,PAITON,-7.7099414,113.4982562,08/15/2025 07:14:13,3 - Sedang (2-12 Jam),Selesai,3.11,33,29,125,428,553
28160,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.7099619,110.4000412,08/04/2025 22:14:13,2  - Tinggi (1-2 Jam),Selesai,1.92,18,11,474,60,534
17280,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.709968,110.38729,08/14/2025 00:17:13,2  - Tinggi (1-2 Jam),Selesai,1.23,44,42,218,468,686
14340,Bantuan Kesehatan,JAWA TIMUR,PROBOLINGGO,PAITON,-7.7106354,113.4952486,08/02/2025 18:36:13,2  - Tinggi (1-2 Jam),Selesai,1.48,6,5,75,206,281
13420,Kebakaran,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,SLEMAN,-7.7109,110.356783,08/01/2025 20:52:13,1 - Kritis (<30 Menit),Selesai,0.34,0,0,43,310,353
22146,Jalan Rusak,JAWA TIMUR,PASURUAN,REJOSO,-7.7,112.975,08/20/2025 16:23:13,4 - Rendah (>24 Jam),Selesai,17.72,3,1,80,424,504
1975,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.7114067,110.4085944,08/20/2025 20:50:13,3 - Sedang (2-12 Jam),Selesai,8.47,32,4,481,428,909
9253,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,SLEMAN,-7.7118977,110.3517334,08/04/2025 18:43:13,3 - Sedang (2-12 Jam),Selesai,9.82,26,18,36,202,238
13009,Gangguan Keamanan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,SLEMAN,-7.711898,110.351733,08/22/2025 01:02:13,2  - Tinggi (1-2 Jam),Selesai,1.69,18,4,367,69,436
15020,Bantuan Kesehatan,JAWA TIMUR,SITUBONDO,PANJI,-7.712679,114.015352,08/07/2025 19:09:13,2  - Tinggi (1-2 Jam),Selesai,1.88,32,7,29,143,172
22155,Banjir,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGEMPLAK,-7.7133141,110.443095,08/08/2025 18:37:13,1 - Kritis (<30 Menit),Selesai,0.34,8,6,167,80,247
13768,Banjir,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.713565,110.385279,08/13/2025 04:23:13,2  - Tinggi (1-2 Jam),Selesai,1.44,3,2,131,450,581
22222,Banjir,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,SLEMAN,-7.713698441,110.3416686,08/12/2025 10:07:13,1 - Kritis (<30 Menit),Selesai,0.45,47,47,159,256,415
18331,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.714632,110.39984,08/05/2025 15:30:13,2  - Tinggi (1-2 Jam),Selesai,1.71,23,13,437,488,925
21815,Sampah,JAWA TIMUR,MADIUN,KEBONSARI,-7.715499,111.487316,08/02/2025 22:37:13,3 - Sedang (2-12 Jam),Selesai,2.53,24,22,219,391,610
18439,Sampah,JAWA TIMUR,PROBOLINGGO,PAITON,-7.715736,113.517872,08/16/2025 19:44:13,3 - Sedang (2-12 Jam),Selesai,8.74,27,21,124,12,136
16694,Gangguan Keamanan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.71582,110.385025,08/10/2025 21:29:13,2  - Tinggi (1-2 Jam),Selesai,1.72,2,2,424,308,732
11997,Banjir,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,MLATI,-7.71588,110.335557,08/15/2025 00:52:13,2  - Tinggi (1-2 Jam),Selesai,1.52,18,6,6,12,18
2562,Banjir,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,MLATI,-7.715882,110.335557,08/22/2025 10:00:13,2  - Tinggi (1-2 Jam),Selesai,1.28,39,12,69,162,231
2563,Gangguan Keamanan,JAWA TIMUR,PASURUAN,WONOREJO,-7.7159,112.8059537,08/10/2025 01:38:13,2  - Tinggi (1-2 Jam),Selesai,1.29,17,11,292,145,437
1985,Banjir,JAWA TIMUR,PROBOLINGGO,PAITON,-7.715965,113.516986,08/07/2025 11:43:13,1 - Kritis (<30 Menit),Selesai,0.28,10,9,31,86,117
1992,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.716039,110.405885,08/08/2025 21:20:13,2  - Tinggi (1-2 Jam),Ditugaskan,3.25,43,3,205,125,330
3718,Banjir,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.716159,110.405406,08/03/2025 01:42:13,2  - Tinggi (1-2 Jam),Selesai,1.51,16,7,392,353,745
19725,Jalan Rusak,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,MLATI,-7.716165,110.335403,08/13/2025 20:54:13,3 - Sedang (2-12 Jam),Selesai,6.66,35,0,48,215,263
3327,Banjir,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.716265,110.405342,08/04/2025 17:09:13,1 - Kritis (<30 Menit),Selesai,0.16,42,41,298,276,574
14297,Banjir,JAWA TIMUR,PROBOLINGGO,PAITON,-7.71639,113.509,08/10/2025 14:49:13,2  - Tinggi (1-2 Jam),Selesai,1.67,28,17,14,18,32
28132,Kebakaran,JAWA TIMUR,PASURUAN,NGULING,-7.71734,113.078,08/09/2025 07:09:13,1 - Kritis (<30 Menit),Selesai,0.35,15,6,81,217,298
31263,Gangguan Keamanan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.7173988,110.3964179,08/20/2025 20:10:13,2  - Tinggi (1-2 Jam),Selesai,1.2,31,24,453,321,774
33595,Kebakaran,JAWA TIMUR,PROBOLINGGO,PAITON,-7.71805,113.5342492,08/07/2025 04:35:13,1 - Kritis (<30 Menit),Selesai,0.29,2,2,391,115,506
12341,Sampah,JAWA TIMUR,SITUBONDO,SITUBONDO,-7.718199304,114.0141375,08/01/2025 15:54:13,4 - Rendah (>24 Jam),Dalam Proses,57.66,6,0,268,95,363
21175,Sampah,JAWA TIMUR,PASURUAN,SUKOREJO,-7.7183084,112.7199222,08/04/2025 16:36:13,3 - Sedang (2-12 Jam),Selesai,11.71,10,3,68,176,244
25639,Gangguan Keamanan,JAWA TIMUR,PROBOLINGGO,PAITON,-7.71844,113.535,08/04/2025 18:28:13,2  - Tinggi (1-2 Jam),Selesai,1.55,39,9,149,257,406
14558,Kebakaran,JAWA TIMUR,PASURUAN,WONOREJO,-7.71862,112.802,08/14/2025 15:20:13,1 - Kritis (<30 Menit),Selesai,0.14,3,3,433,2,435
27884,Sampah,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.719115,110.404512,08/09/2025 18:05:13,3 - Sedang (2-12 Jam),Dalam Proses,16.21,49,15,126,204,330
10190,Gangguan Keamanan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.7191993,110.383948,08/10/2025 12:39:13,1 - Kritis (<30 Menit),Selesai,0.11,26,1,464,379,843
33600,Sampah,JAWA TIMUR,PASURUAN,SUKOREJO,-7.71939,112.722136,08/07/2025 23:39:13,4 - Rendah (>24 Jam),Selesai,17.54,29,1,469,119,588
11069,Bantuan Kesehatan,JAWA TIMUR,PASURUAN,WONOREJO,-7.71944,112.801,08/17/2025 18:44:13,3 - Sedang (2-12 Jam),Selesai,4.99,43,30,229,145,374
19918,Gangguan Keamanan,JAWA TIMUR,PROBOLINGGO,PAITON,-7.719529,113.489516,08/02/2025 13:10:13,1 - Kritis (<30 Menit),Selesai,0.48,34,17,193,314,507
10515,Sampah,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.71959,110.404,08/13/2025 15:25:13,3 - Sedang (2-12 Jam),Selesai,20.17,21,12,230,174,404
17402,Banjir,JAWA TIMUR,PASURUAN,WONOREJO,-7.71993,112.8,08/15/2025 01:20:13,1 - Kritis (<30 Menit),Selesai,0.27,43,18,112,158,270
29825,Pencemaran Lingkungan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.720136,110.403583,08/04/2025 14:57:13,3 - Sedang (2-12 Jam),Dalam Proses,16.74,28,6,22,399,421
5877,Bantuan Pendidikan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.72036,110.383,08/03/2025 17:11:13,4 - Rendah (>24 Jam),Selesai,19.28,39,10,334,331,665
155,Banjir,JAWA TIMUR,PASURUAN,SUKOREJO,-7.72045,112.722,08/14/2025 04:58:13,1 - Kritis (<30 Menit),Selesai,0.03,41,10,186,91,277
3867,Jalan Rusak,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.7205575,110.3829306,08/12/2025 14:20:13,4 - Rendah (>24 Jam),Selesai,14.19,49,45,36,472,508
376,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,SLEMAN,-7.7208459,110.3587305,08/09/2025 11:55:13,2  - Tinggi (1-2 Jam),Selesai,1.55,17,3,97,362,459
23010,Bantuan Kesehatan,JAWA TIMUR,PROBOLINGGO,PAITON,-7.720879133,113.4987259,08/02/2025 17:35:13,3 - Sedang (2-12 Jam),Selesai,11,12,3,137,336,473
9082,Kebakaran,JAWA TIMUR,PASURUAN,SUKOREJO,-7.72101,112.72,08/18/2025 14:49:13,1 - Kritis (<30 Menit),Selesai,0.26,18,8,178,287,465
22828,Gangguan Keamanan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.72103,110.402595,08/14/2025 18:43:13,2  - Tinggi (1-2 Jam),Selesai,1.62,26,8,233,234,467
14204,Gangguan Keamanan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.7211061,110.3847811,08/20/2025 14:48:13,1 - Kritis (<30 Menit),Selesai,0.45,7,5,313,348,661
48,Gangguan Keamanan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.72113,110.402509,08/05/2025 20:49:13,1 - Kritis (<30 Menit),Selesai,0.4,22,20,479,450,929
21411,Pencemaran Lingkungan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.721198,110.402595,08/22/2025 10:48:13,3 - Sedang (2-12 Jam),Selesai,7.04,41,32,386,333,719
28425,Gangguan Keamanan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.7212,110.402595,08/05/2025 12:41:13,1 - Kritis (<30 Menit),Selesai,0.32,0,0,147,249,396
11949,Gangguan Keamanan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.72133,110.383,08/08/2025 17:24:13,2  - Tinggi (1-2 Jam),Selesai,1.63,42,39,182,366,548
20746,Sampah,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.721478487,110.4026993,08/07/2025 21:41:13,4 - Rendah (>24 Jam),Dalam Proses,68.78,45,26,42,90,132
33802,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.72148,110.4026993,08/18/2025 02:19:13,3 - Sedang (2-12 Jam),Selesai,9.77,26,19,485,186,671
22895,Gangguan Keamanan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.72164,110.402466,08/06/2025 15:57:13,1 - Kritis (<30 Menit),Selesai,1.98,46,10,97,429,526
26218,Jalan Rusak,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.72173,110.4025451,08/10/2025 10:10:13,4 - Rendah (>24 Jam),Selesai,10.18,14,3,305,300,605
20095,Jalan Rusak,JAWA TIMUR,PASURUAN,SUKOREJO,-7.72178,112.72,08/16/2025 03:17:13,3 - Sedang (2-12 Jam),Selesai,6.36,22,16,85,112,197
19938,Sampah,JAWA TIMUR,MADIUN,GEGER,-7.721985814,111.5170026,08/06/2025 10:12:13,4 - Rendah (>24 Jam),Selesai,20.07,28,18,478,334,812
5697,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.72232,110.40238,08/14/2025 12:21:13,3 - Sedang (2-12 Jam),Selesai,6.65,9,6,255,63,318
375,Bantuan Kesehatan,JAWA TIMUR,PROBOLINGGO,PAITON,-7.722473866,113.4952927,08/22/2025 02:19:13,3 - Sedang (2-12 Jam),Selesai,11.34,35,22,418,438,856
18560,Jalan Rusak,JAWA TIMUR,PASURUAN,SUKOREJO,-7.72249,112.72,08/06/2025 13:31:13,4 - Rendah (>24 Jam),Selesai,15.97,29,13,469,114,583
11381,Sampah,JAWA TIMUR,PASURUAN,WONOREJO,-7.723196809,112.7966738,08/20/2025 10:09:13,3 - Sedang (2-12 Jam),Selesai,6.42,48,45,167,66,233
6982,Jalan Rusak,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,SLEMAN,-7.72485,110.362466,08/17/2025 11:16:13,4 - Rendah (>24 Jam),Selesai,20.43,28,6,402,298,700
63,Jalan Rusak,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,SLEMAN,-7.724855,110.362466,08/13/2025 07:51:13,4 - Rendah (>24 Jam),Selesai,23.63,10,10,98,69,167
47,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.724952,110.380962,08/15/2025 13:07:13,2  - Tinggi (1-2 Jam),Selesai,0.38,34,19,475,46,521
62,Banjir,JAWA TIMUR,PASURUAN,WONOREJO,-7.725535736,112.7899361,08/10/2025 01:03:13,1 - Kritis (<30 Menit),Selesai,1.91,47,43,443,325,768
2000,Pencemaran Lingkungan,JAWA TIMUR,PROBOLINGGO,PAITON,-7.725545,113.516303,08/09/2025 06:55:13,3 - Sedang (2-12 Jam),Selesai,9.58,24,2,440,128,568
17421,Sampah,JAWA TIMUR,PASURUAN,PURWOSARI,-7.7255738,112.753048,08/01/2025 13:41:13,3 - Sedang (2-12 Jam),Selesai,7.21,46,4,35,107,142
58,Pencemaran Lingkungan,JAWA TIMUR,SITUBONDO,PANARUKAN,-7.7267393,114.0009357,08/12/2025 03:00:13,3 - Sedang (2-12 Jam),Selesai,7.29,34,26,289,412,701
11849,Banjir,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.72783,110.3964096,08/02/2025 12:06:13,2  - Tinggi (1-2 Jam),Selesai,0.39,43,39,225,40,265
21794,Sampah,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.727832915,110.3964096,08/01/2025 16:07:13,4 - Rendah (>24 Jam),Selesai,13.67,42,6,421,6,427
19457,Sampah,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,-7.72835,110.399,08/15/2025 13:31:13,3 - Sedang (2-12 Jam),Selesai,8.16,32,31,272,177,449
16874,Gangguan Keamanan,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,MINGGIR,-7.728385,110.2330163,08/15/2025 14:25:13,1 - Kritis (<30 Menit),Selesai,0.3,20,6,118,279,397
1787,Jalan Rusak,JAWA TIMUR,PROBOLINGGO,PAITON,-7.728428,113.508834,08/22/2025 10:36:13,3 - Sedang (2-12 Jam),Selesai,10.54,10,9,6,400,406
26174,Sampah,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,MLATI,-7.730150086,110.3631382,08/18/2025 05:34:13,4 - Rendah (>24 Jam),Dalam Proses,52.08,14,0,314,275,589
